order_id,client_id,client_type,product_name,quantity,status,revenue,waiting_time,processing_time,worker_name,message
879,10879,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.26635,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
854,10854,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.27070,0.03684,Servidor-5,"Compra completada correctamente."
882,10882,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.25360,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
883,10883,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.25638,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
884,10884,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.26042,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
885,10885,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26136,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
888,10888,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.24149,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
845,10845,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.30441,0.04457,Servidor-9,"Compra completada correctamente."
860,10860,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.26820,0.04397,Servidor-1,"Compra completada correctamente."
838,10838,NORMAL,"Kindle",2,ACCEPTED,259.98,1.28196,0.07756,Servidor-12,"Compra completada correctamente."
862,10862,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.28964,0.04425,Servidor-7,"Compra completada correctamente."
859,10859,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.24823,0.05497,Servidor-6,"Compra completada correctamente."
871,10871,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.25407,0.03342,Servidor-4,"Compra completada correctamente."
895,10895,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.25657,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
896,10896,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.27165,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
873,10873,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.26271,0.03373,Servidor-2,"Compra completada correctamente."
898,10898,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.28906,0.00001,Servidor-2,"Pedido rechazado: stock insuficiente."
863,10863,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.30061,0.04369,Servidor-11,"Compra completada correctamente."
875,10875,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.30376,0.03384,Servidor-10,"Compra completada correctamente."
872,10872,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.27146,0.04432,Servidor-8,"Compra completada correctamente."
903,10903,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.26329,0.00001,Servidor-8,"Pedido rechazado: stock insuficiente."
881,10881,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.30113,0.03607,Servidor-3,"Compra completada correctamente."
890,10890,NORMAL,"Kindle",1,ACCEPTED,129.99,1.25740,0.03498,Servidor-9,"Compra completada correctamente."
892,10892,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.28239,0.03040,Servidor-12,"Compra completada correctamente."
907,10907,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.25447,0.00001,Servidor-12,"Pedido rechazado: stock insuficiente."
908,10908,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.27899,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
911,10911,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.29859,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
912,10912,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.25659,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
889,10889,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.24911,0.04143,Servidor-5,"Compra completada correctamente."
894,10894,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.25605,0.02778,Servidor-6,"Compra completada correctamente."
915,10915,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.27062,0.00001,Servidor-6,"Pedido rechazado: stock insuficiente."
917,10917,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.29889,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
891,10891,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.26342,0.03776,Servidor-1,"Compra completada correctamente."
920,10920,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26485,0.00001,Servidor-1,"Pedido rechazado: stock insuficiente."
893,10893,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.29841,0.04135,Servidor-7,"Compra completada correctamente."
922,10922,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.28650,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
923,10923,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.30163,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
924,10924,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.24749,0.00007,Servidor-7,"Pedido rechazado: stock insuficiente."
925,10925,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.25401,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
926,10926,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.25909,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
927,10927,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26573,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
900,10900,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.25985,0.03124,Servidor-11,"Compra completada correctamente."
929,10929,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.29643,0.00001,Servidor-11,"Pedido rechazado: stock insuficiente."
930,10930,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.24770,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
931,10931,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.24765,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
902,10902,NORMAL,"Kindle",2,ACCEPTED,259.98,1.27413,0.03329,Servidor-10,"Compra completada correctamente."
897,10897,NORMAL,"Nintendo Switch",1,PAYMENT_ERROR,0.00,1.26159,0.04583,Servidor-4,"Pedido cancelado: fallo en la pasarela de pago."
937,10937,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24287,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
899,10899,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.29545,0.04187,Servidor-2,"Compra completada correctamente."
932,10932,NORMAL,"Kindle",1,ACCEPTED,129.99,1.25876,0.01155,Servidor-11,"Compra completada correctamente."
904,10904,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.29271,0.03954,Servidor-8,"Compra completada correctamente."
913,10913,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.25106,0.03175,Servidor-12,"Compra completada correctamente."
919,10919,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.25091,0.03769,Servidor-6,"Compra completada correctamente."
921,10921,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.26668,0.03543,Servidor-1,"Compra completada correctamente."
914,10914,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.26958,0.04282,Servidor-5,"Compra completada correctamente."
928,10928,NORMAL,"Kindle",2,ACCEPTED,259.98,1.27359,0.03243,Servidor-7,"Compra completada correctamente."
946,10946,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.28865,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
948,10948,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.25966,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
949,10949,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24206,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
950,10950,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.26733,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
951,10951,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.26177,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
936,10936,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.24564,0.03317,Servidor-10,"Compra completada correctamente."
938,10938,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.25920,0.03162,Servidor-4,"Compra completada correctamente."
905,10905,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.29422,0.06489,Servidor-3,"Compra completada correctamente."
906,10906,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.25966,0.06360,Servidor-9,"Compra completada correctamente."
956,10956,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.26701,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
940,10940,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.27781,0.03648,Servidor-11,"Compra completada correctamente."
942,10942,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.25143,0.04039,Servidor-12,"Compra completada correctamente."
939,10939,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.25360,0.04917,Servidor-2,"Compra completada correctamente."
963,10963,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.27529,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
944,10944,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.27179,0.02984,Servidor-1,"Compra completada correctamente."
941,10941,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.28806,0.04971,Servidor-8,"Compra completada correctamente."
968,10968,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.26399,0.00001,Servidor-8,"Pedido rechazado: stock insuficiente."
969,10969,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.27506,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
953,10953,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.29452,0.02756,Servidor-10,"Compra completada correctamente."
955,10955,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.24828,0.03321,Servidor-3,"Compra completada correctamente."
972,10972,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26542,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
973,10973,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.25846,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
945,10945,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.26013,0.05031,Servidor-5,"Compra completada correctamente."
952,10952,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.27959,0.04612,Servidor-7,"Compra completada correctamente."
943,10943,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.25147,0.05572,Servidor-6,"Compra completada correctamente."
954,10954,NORMAL,"Kindle",1,ACCEPTED,129.99,1.25740,0.04708,Servidor-4,"Compra completada correctamente."
979,10979,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.25927,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
981,10981,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.27558,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
984,10984,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.26495,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
985,10985,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24620,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
958,10958,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.27986,0.05660,Servidor-9,"Compra completada correctamente."
987,10987,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.27636,0.00001,Servidor-9,"Pedido rechazado: stock insuficiente."
988,10988,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.29174,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
990,10990,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26990,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
991,10991,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.25578,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
965,10965,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.30164,0.04441,Servidor-1,"Compra completada correctamente."
960,10960,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.25607,0.05169,Servidor-11,"Compra completada correctamente."
994,10994,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.28469,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
995,10995,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.29763,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
996,10996,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.26377,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
962,10962,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.27034,0.04490,Servidor-12,"Compra completada correctamente."
998,10998,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.26521,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
999,10999,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.27087,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
1000,11000,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.27300,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
964,10964,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.28208,0.05313,Servidor-2,"Compra completada correctamente."
1002,11002,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.26020,0.00001,Servidor-2,"Pedido rechazado: stock insuficiente."
1003,11003,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.25748,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
976,10976,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.28453,0.03394,Servidor-5,"Compra completada correctamente."
1005,11005,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.27454,0.00001,Servidor-5,"Pedido rechazado: stock insuficiente."
1006,11006,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.27189,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
1007,11007,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.29587,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
1009,11009,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.25176,0.00000,Servidor-5,"Pedido rechazado: stock insuficiente."
971,10971,NORMAL,"Kindle",1,ACCEPTED,129.99,1.30051,0.05592,Servidor-10,"Compra completada correctamente."
978,10978,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.26805,0.04120,Servidor-6,"Compra completada correctamente."
975,10975,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.27505,0.04915,Servidor-3,"Compra completada correctamente."
1014,11014,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.25770,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
970,10970,NORMAL,"Smart TV 55",1,PAYMENT_ERROR,0.00,1.27602,0.06261,Servidor-8,"Pedido cancelado: fallo en la pasarela de pago."
977,10977,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.30232,0.05605,Servidor-7,"Compra completada correctamente."
986,10986,NORMAL,"Kindle",1,ACCEPTED,129.99,1.26965,0.05191,Servidor-4,"Compra completada correctamente."
1020,11020,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.26652,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
997,10997,NORMAL,"Nintendo Switch",2,PAYMENT_ERROR,0.00,1.25419,0.03722,Servidor-11,"Pedido cancelado: fallo en la pasarela de pago."
1022,11022,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.26709,0.00001,Servidor-11,"Pedido rechazado: stock insuficiente."
1024,11024,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.28619,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
1025,11025,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.28915,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
1011,11011,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.27662,0.02076,Servidor-10,"Compra completada correctamente."
1028,11028,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.26328,0.00001,Servidor-10,"Pedido rechazado: stock insuficiente."
992,10992,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.27296,0.04599,Servidor-9,"Compra completada correctamente."
1001,11001,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.29306,0.04359,Servidor-12,"Compra completada correctamente."
993,10993,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.27594,0.04893,Servidor-1,"Compra completada correctamente."
1033,11033,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.25380,0.00001,Servidor-1,"Pedido rechazado: stock insuficiente."
1016,11016,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.26153,0.03378,Servidor-8,"Compra completada correctamente."
1030,11030,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.28108,0.01925,Servidor-10,"Compra completada correctamente."
1036,11036,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.29125,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
1004,11004,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.26182,0.05468,Servidor-2,"Compra completada correctamente."
1015,11015,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.25420,0.04201,Servidor-3,"Compra completada correctamente."
1042,11042,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.28451,0.00001,Servidor-3,"Pedido rechazado: stock insuficiente."
1010,11010,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.24965,0.05580,Servidor-5,"Compra completada correctamente."
1044,11044,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.25883,0.00001,Servidor-5,"Pedido rechazado: stock insuficiente."
1019,11019,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.29738,0.04979,Servidor-7,"Compra completada correctamente."
1046,11046,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.27280,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
1048,11048,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.29030,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
1049,11049,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.30518,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
1051,11051,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26714,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
1052,11052,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.27068,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
1021,11021,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.25668,0.04846,Servidor-4,"Compra completada correctamente."
1054,11054,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.29009,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
1055,11055,NORMAL,"Nintendo Switch",2,NO_STOCK,0.00,1.29909,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
1013,11013,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.29866,0.06291,Servidor-6,"Compra completada correctamente."
1058,11058,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.26925,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
1059,11059,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.27184,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
1060,11060,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.28522,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
1027,11027,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.24536,0.05362,Servidor-11,"Compra completada correctamente."
1062,11062,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.26050,0.00001,Servidor-11,"Pedido rechazado: stock insuficiente."
1035,11035,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.27681,0.03392,Servidor-8,"Compra completada correctamente."
1064,11064,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.27112,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1065,11065,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.26817,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1066,11066,NORMAL,"Nintendo Switch",2,NO_STOCK,0.00,1.28652,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1068,11068,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.25542,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1069,11069,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.24425,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1070,11070,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26296,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1071,11071,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.25429,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1072,11072,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.27760,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1031,11031,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.28114,0.05192,Servidor-9,"Compra completada correctamente."
1074,11074,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.24829,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1075,11075,NORMAL,"Nintendo Switch",1,NO_STOCK,0.00,1.24263,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1032,11032,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.25936,0.05840,Servidor-12,"Compra completada correctamente."
1039,11039,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.25962,0.04269,Servidor-10,"Compra completada correctamente."
1041,11041,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.27573,0.04337,Servidor-2,"Compra completada correctamente."
1034,11034,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.26272,0.05782,Servidor-1,"Compra completada correctamente."
1080,11080,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24884,0.00001,Servidor-1,"Pedido rechazado: stock insuficiente."
1081,11081,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24901,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1082,11082,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.25748,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1083,11083,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.25757,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1084,11084,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.26871,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1085,11085,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.28397,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1086,11086,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.23680,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1087,11087,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.24207,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1088,11088,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24417,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1089,11089,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.25134,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1091,11091,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.27635,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1043,11043,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.29404,0.04461,Servidor-3,"Compra completada correctamente."
1045,11045,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.25910,0.05164,Servidor-5,"Compra completada correctamente."
1053,11053,NORMAL,"Kindle",1,ACCEPTED,129.99,1.27889,0.03816,Servidor-7,"Compra completada correctamente."
1073,11073,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.28130,0.03161,Servidor-8,"Compra completada correctamente."
1096,11096,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.27182,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1099,11099,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.24210,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
1057,11057,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.25976,0.04233,Servidor-4,"Compra completada correctamente."
1102,11102,NORMAL,"Nintendo Switch",2,NO_STOCK,0.00,1.26857,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
1104,11104,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.23439,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
1061,11061,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.28733,0.04662,Servidor-6,"Compra completada correctamente."
1106,11106,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.25525,0.00003,Servidor-6,"Pedido rechazado: stock insuficiente."
1077,11077,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.25867,0.03190,Servidor-12,"Compra completada correctamente."
1109,11109,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.27134,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
1110,11110,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.23384,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
1111,11111,NORMAL,"Nintendo Switch",2,NO_STOCK,0.00,1.22428,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
1112,11112,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24853,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
1092,11092,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.22356,0.02986,Servidor-1,"Compra completada correctamente."
1114,11114,NORMAL,"Nintendo Switch",1,NO_STOCK,0.00,1.26375,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1115,11115,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.27115,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1116,11116,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.22705,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1117,11117,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.22365,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1118,11118,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.24160,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1119,11119,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.24183,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1120,11120,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.25353,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
1076,11076,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.25577,0.04483,Servidor-9,"Compra completada correctamente."
1122,11122,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.21969,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1123,11123,NORMAL,"Smart TV 55",1,NO_STOCK,0.00,1.22128,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1124,11124,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.23323,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1126,11126,NORMAL,"Smart TV 55",2,NO_STOCK,0.00,1.24452,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
1128,11128,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.20658,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
